प्रातिपदिक	नामपद	लिङ्गम्	विभक्ति	वचनम्	रूपम्
मति	नाम	स्त्री	द्वितीया	बहु	मतीः
मति	नाम	स्त्री	तृतीया	एक	मत्या
मति	नाम	स्त्री	तृतीया	द्वि	मतिभ्याम्
मति	नाम	स्त्री	तृतीया	बहु	मतिभिः
मति	नाम	स्त्री	चतुर्थी	एक	मत्यै, मतये
मति	नाम	स्त्री	चतुर्थी	द्वि	मतिभ्याम्
मति	नाम	स्त्री	चतुर्थी	बहु	मतिभ्यः
मति	नाम	स्त्री	पञ्चमी	एक	मत्याः, मतेः
मति	नाम	स्त्री	पञ्चमी	द्वि	मतिभ्याम्
मति	नाम	स्त्री	पञ्चमी	बहु	मतिभ्यः
मति	नाम	स्त्री	षष्ठी	एक	मत्याः, मतेः
मति	नाम	स्त्री	षष्ठी	द्वि	मत्योः
मति	नाम	स्त्री	षष्ठी	बहु	मतीनाम्
मति	नाम	स्त्री	सप्तमी	एक	मत्याम्, मतौ
मति	नाम	स्त्री	सप्तमी	द्वि	मत्योः
मति	नाम	स्त्री	सप्तमी	बहु	मतिषु
मति	नाम	स्त्री	सम्बोधन	एक	मते
मति	नाम	स्त्री	सम्बोधन	द्वि	हे मती
मति	नाम	स्त्री	सम्बोधन	बहु	मतयः
नदी	नाम	स्त्री	प्रथमा	एक	नदी
नदी	नाम	स्त्री	प्रथमा	द्वि	नद्यौ
नदी	नाम	स्त्री	प्रथमा	बहु	नद्यः
नदी	नाम	स्त्री	द्वितीया	एक	नदीम्
नदी	नाम	स्त्री	द्वितीया	द्वि	नद्यौ
नदी	नाम	स्त्री	द्वितीया	बहु	नदीः
नदी	नाम	स्त्री	तृतीया	एक	नद्या
नदी	नाम	स्त्री	तृतीया	द्वि	नदीभ्याम्
नदी	नाम	स्त्री	तृतीया	बहु	नदीभिः
नदी	नाम	स्त्री	चतुर्थी	एक	नद्यै
नदी	नाम	स्त्री	चतुर्थी	द्वि	नदीभ्याम्
नदी	नाम	स्त्री	चतुर्थी	बहु	नदीभ्यः
नदी	नाम	स्त्री	पञ्चमी	एक	नद्याः
नदी	नाम	स्त्री	पञ्चमी	द्वि	नदीभ्याम्
नदी	नाम	स्त्री	पञ्चमी	बहु	नदीभ्यः
नदी	नाम	स्त्री	षष्ठी	एक	नद्याः
नदी	नाम	स्त्री	षष्ठी	द्वि	नद्योः
नदी	नाम	स्त्री	षष्ठी	बहु	नदीनाम्
नदी	नाम	स्त्री	सप्तमी	एक	नद्याम्
नदी	नाम	स्त्री	सप्तमी	द्वि	नद्योः
नदी	नाम	स्त्री	सप्तमी	बहु	नदीषु
नदी	नाम	स्त्री	सम्बोधन	एक	नदि
नदी	नाम	स्त्री	सम्बोधन	द्वि	हे नद्यौ
नदी	नाम	स्त्री	सम्बोधन	बहु	नद्यः
धेनु	नाम	स्त्री	प्रथमा	एक	धेनुः
धेनु	नाम	स्त्री	प्रथमा	द्वि	धेनू
धेनु	नाम	स्त्री	प्रथमा	बहु	धेनवः
धेनु	नाम	स्त्री	द्वितीया	एक	धेनुम्
धेनु	नाम	स्त्री	द्वितीया	द्वि	धेनू
धेनु	नाम	स्त्री	द्वितीया	बहु	धेनूः
धेनु	नाम	स्त्री	तृतीया	एक	धेन्वा
धेनु	नाम	स्त्री	तृतीया	द्वि	धेनुभ्याम्
धेनु	नाम	स्त्री	तृतीया	बहु	धेनुभिः
धेनु	नाम	स्त्री	चतुर्थी	एक	धेन्वै, धेनवे
धेनु	नाम	स्त्री	चतुर्थी	द्वि	धेनुभ्याम्
धेनु	नाम	स्त्री	चतुर्थी	बहु	धेनुभ्यः
धेनु	नाम	स्त्री	पञ्चमी	एक	धेन्वाः, धेनोः
धेनु	नाम	स्त्री	पञ्चमी	द्वि	धेनुभ्याम्
धेनु	नाम	स्त्री	पञ्चमी	बहु	धेनुभ्यः
धेनु	नाम	स्त्री	षष्ठी	एक	धेन्वाः, धेनोः
धेनु	नाम	स्त्री	षष्ठी	द्वि	धेन्वोः
धेनु	नाम	स्त्री	षष्ठी	बहु	धेनूनाम्
धेनु	नाम	स्त्री	सप्तमी	एक	धेन्वाम्, धेनौ
धेनु	नाम	स्त्री	सप्तमी	द्वि	धेन्वोः
धेनु	नाम	स्त्री	सप्तमी	बहु	धेनुषु
धेनु	नाम	स्त्री	सम्बोधन	एक	धेनो
धेनु	नाम	स्त्री	सम्बोधन	द्वि	हे धेनू
धेनु	नाम	स्त्री	सम्बोधन	बहु	धेनवः
वधू	नाम	स्त्री	प्रथमा	एक	वधूः
वधू	नाम	स्त्री	प्रथमा	द्वि	वध्वौ
वधू	नाम	स्त्री	प्रथमा	बहु	वध्वः
वधू	नाम	स्त्री	द्वितीया	एक	वधूम्
वधू	नाम	स्त्री	द्वितीया	द्वि	वध्वौ
वधू	नाम	स्त्री	द्वितीया	बहु	वधूः
वधू	नाम	स्त्री	तृतीया	एक	वध्वा
वधू	नाम	स्त्री	तृतीया	द्वि	वधूभ्याम्
वधू	नाम	स्त्री	तृतीया	बहु	वधूभिः
वधू	नाम	स्त्री	चतुर्थी	एक	वध्वै
वधू	नाम	स्त्री	चतुर्थी	द्वि	वधूभ्याम्
वधू	नाम	स्त्री	चतुर्थी	बहु	वधूभ्यः
वधू	नाम	स्त्री	पञ्चमी	एक	वध्वाः
वधू	नाम	स्त्री	पञ्चमी	द्वि	वधूभ्याम्
